fyearq,fqtr,prccq_sd_dif,prccq_sd_yoy,prccq_vwmean_dif,prccq_mean_dif,prccq_vwmean_yoy,prccq_mean_yoy,prchq_sd_dif,prchq_sd_yoy,prchq_vwmean_dif,prchq_mean_dif,prchq_vwmean_yoy,prchq_mean_yoy,prclq_sd_dif,prclq_sd_yoy,prclq_vwmean_dif,prclq_mean_dif,prclq_vwmean_yoy,prclq_mean_yoy
1996,2.0,32.095872239038,75.17679251901284,-19.782315367952737,-0.4589948816760893,37.41293545924836,1.7004977369230316,22.824950647705883,136.4406460732697,-14.052530188157304,0.14595418766498713,57.128049705505106,3.982646866750036,5.5769007902394065,100.40398349002659,-2.180328384637141,0.23770095992320572,42.02482187946419,2.6878934972905437
1996,3.0,16.860470925224977,32.83107527181361,4.513085675166692,-0.10752133283568586,12.978760628391397,0.4906285660512959,27.884783241943275,34.74974356438834,-12.72687859674398,-0.7700973466003327,13.204095067786756,1.1848116774791482,6.594644003026363,81.99960550810056,0.4033304946779171,-0.31699586590855255,31.35472640084861,1.3230084734542589
1996,4.0,21.229179124057826,26.75943158903847,9.244283260507663,0.16252059660544266,8.487836521696794,0.389681745832149,33.00795851895918,36.80273346310836,16.006503136253496,0.6945553357811205,13.805404531362395,1.1949413973570595,11.453876145112758,31.1895221586694,6.753138103841019,0.4690105057444033,11.854799033551682,0.9637576867722087
1997,1.0,22.76366217709813,39.210190245551416,10.521674126895586,-0.07385001206148048,14.354899212277694,-0.5764171678343467,16.151582837924682,10.418042386800046,9.61304287294499,0.4518163735246456,4.8661858433553835,0.48335725837018134,16.719326874598334,36.76384221100121,9.439560459761557,0.3655299004859974,19.377321262754574,0.8230496020214757
1997,2.0,108.70229419034733,168.58532338863904,40.20728486680134,2.0037837818846467,70.86826169643943,1.9514891688872724,115.1472130934846,141.14313154519786,37.017534160060904,1.5466712720562767,54.00284915839094,1.8472248035915126,31.46847752369662,66.26458142314642,3.0565937834256767,0.24670228347364637,22.215475910023873,0.7785594587853798
1997,3.0,24.71169001486265,130.43808186665146,-12.122753927996156,0.7972069299252906,51.89665812715241,2.8691148455430175,9.126614323980533,165.01329091970902,-1.6858469777243819,1.4787637978772439,61.5719282839805,4.001708020794819,58.39323694395184,120.39598021383071,23.825451772676193,1.9052075112495654,44.824210495547675,2.9831463423692104
1997,4.0,14.77726222400739,123.99295335970005,3.4451362565912054,-0.08454594080624914,44.227402078834906,2.6963108261949023,14.829952012030423,119.91154241772357,-4.37784852129855,0.36636028668781545,39.83438598153906,3.737049315409662,14.228159174230766,122.99242141233755,3.3630205797462547,0.25412047937962523,39.803010305000406,2.786989756036944
1998,1.0,215.0629510466608,314.9502808851936,133.8399007625069,3.050467699226514,196.02827310806651,5.657440348249548,241.00159780173854,351.7498994415936,139.59005175329085,2.9430044000933653,196.95944949030394,6.388835672731589,35.882031612625624,142.6806335878195,22.473081388072483,0.7704047969187647,79.31638481737372,3.222959004827452
1998,2.0,108.42554477603845,319.12447284757894,56.46706272299876,0.019082647583389345,179.96142634263282,3.6252334856301327,156.15897116706483,394.94127191088575,79.12995952341673,1.4570246068455273,206.92378268472365,6.28926626461085,215.16650489870418,333.58665925079254,113.45024290946162,2.2074794981496804,177.01153949444554,5.30057974132576
1998,3.0,184.21385966026187,154.29864472774472,-114.7547903666794,-3.929700991633696,76.47017191607019,-1.4178690173043187,59.53970045448552,338.18691506943514,-34.68241143080519,-2.0344605009857353,169.36051343651147,2.753090285427943,94.96249930128616,175.93830734934974,-57.89092839088302,-3.5928934825466996,82.20569529859517,-0.3486214947421031
1998,4.0,104.29544632783161,253.68870011429667,75.67628936020994,1.6528429419078494,160.7384718686795,0.5497269639501738,82.26922915521854,268.87317827517904,-52.86576215464503,-1.9621902016607362,158.9930894193707,0.4348909021503046,9.046896423189963,171.73361015714482,2.4466631113986357,-0.815950000000001,96.10459070956395,-1.4194937014887257
1999,1.0,16.334623004086083,46.68409643086952,9.582199904419644,-0.3398311131691308,31.650609234501843,-2.7104833290328143,110.26081961827785,130.17895926090762,73.88216982342145,1.2282123650172099,85.91615729657335,-1.4933800995643893,46.441401017109165,180.0919545141212,35.50780277917699,1.0971465408805028,116.51616152579359,-1.1009954822650792
1999,2.0,25.38516544494241,97.4727319410042,-21.602757691032128,0.3924225841448647,-62.946290538894914,-2.3015700095020573,27.975881603740895,62.31625507040856,-21.059339138632275,-0.13694698048220413,-35.96039384930724,-3.21987942714824,68.72324966164507,30.506776814458608,39.389663437013574,0.8371201492537312,13.596050527153604,-2.5596708841843157
1999,3.0,136.756884400814,50.48836772349429,-96.75496554136065,-1.9009211417223466,-29.533477573720614,-0.24967966152439158,60.678276639818904,63.84607301487029,-43.80973608283264,-0.6189790745856358,-37.919818109411516,-1.7162320538635727,147.07597177741977,29.701221827265705,-90.86941879423316,-1.4897097605893184,-15.807648521809377,-0.4409190284419825
1999,4.0,16.167624754615378,146.8145622058013,9.279676538535883,1.343839034428484,-92.31862804991167,-0.5641893104672329,67.64586553653997,50.427199183491275,-35.34522158492832,0.4836896912058232,-30.917397300415477,0.17475412558380848,28.770113174008614,66.36408036045108,-16.91035295576778,-0.712040143242926,-35.95250269412909,-0.49988418526206474
2000,1.0,16.000562777238102,144.32966733432673,6.303451972421406,-0.008766406458121713,-58.54041545696473,-0.43671820540569073,97.05914316988479,257.9947974806279,-36.91229660246314,0.782468224515829,-99.04452203632574,-0.5061887527839619,120.91039362366028,235.1029732043893,-51.1400420234896,-1.197191186362054,-97.93690504350732,-3.03560846325168
2000,2.0,35.28945862908004,154.8985213580474,-32.6019772437036,-1.2598048312030221,-68.48537846017567,-2.0869526480787415,36.12751425078024,200.04514566137158,-10.20985476206059,-2.054362994025734,-77.53864199653066,-1.5287848767737142,118.1322913231551,184.65593741337594,32.434559985209034,0.5021014705882366,-72.35441768698557,-2.9462056634304385
2000,3.0,106.69216961957402,98.37035363335765,31.09951227911314,0.5253186110890379,24.96936553094648,0.5468366234909378,41.710686840071034,98.40137903271909,6.060924724625172,-0.43382055239642564,-40.43063223507573,-0.9699817180065071,7.2218921187486655,35.72632821733208,-4.693871519978293,0.18124464430776402,-19.454205416514437,-1.0886397946406259
2000,4.0,68.41640333952562,158.22030152568473,12.930467342086581,-0.8846117147124282,24.181121292556536,-1.6358953290969456,76.03395094331135,54.52556522830757,14.852436709442202,-1.0920585420871434,-10.929883252410132,-2.421506861742908,22.506906193406255,21.40690813584851,-1.9106334180506879,-1.21580478451858,-11.903634302740787,-1.4284508688985424
2001,1.0,57.42090981181286,87.01109031067817,-39.506389436423085,-1.40903021534678,40.392696649451416,-3.0844854242318065,36.91058392036526,187.09862362879244,18.323493563650814,-0.9646446157495281,93.59225969693667,-4.364460843073863,103.59046554476215,247.888997553928,59.04251553855605,1.0082672319734391,135.12754558247514,0.814082380004939
2001,2.0,40.64804136107144,163.39499681312063,19.3526355784508,0.7568655372426007,80.31393889934614,-0.909800641928326,52.81656594289339,103.50688643496309,-35.03703954701166,-1.1561271506654045,40.471781648437364,-3.4546753732279556,4.405426660372846,123.68374965728849,-4.5364666150887585,-0.031771260544136926,58.646632716601985,0.1606928490779139
2001,3.0,8.656854479160156,61.289405532132136,-2.8381433666587212,-1.128556480761185,16.143723752710123,-2.684039760541114,13.004781813172979,75.84742610925227,0.8665118934456553,-0.4518511793879274,20.86919245362309,-3.6124967329365583,41.99786095384384,84.09169539478876,-27.054692473624627,-0.8927435224386088,30.929354532903304,-1.0753227301506858
2001,4.0,59.01904110859126,50.948756842304185,33.57904639249934,1.498860852156918,14.841241709769234,-0.3304629150918463,52.792525355275956,51.63822909508563,23.723305843100334,0.016902442384768988,8.188231716794599,-2.6479407920533236,85.10896278568839,150.10478892992185,43.608259063823546,1.2312228678772632,65.1398344450574,1.3816868383217897
2002,1.0,47.76642338230678,60.910096018203554,-25.955500991754377,-0.23509202237815938,32.49264661431603,0.8867115743576657,8.91927618514162,13.08277462051071,-3.6682850729368663,0.34273150839388417,-3.60295795747772,-1.3245209700244467,27.101929083117515,68.4418548913649,15.083259200374926,0.9095391631170151,33.8553895556157,1.201177887831235
2002,2.0,45.12680900566991,29.27297617594668,-32.92129933337259,-1.1190924442473489,-21.644969053237507,-1.0737766791367132,40.68281989579219,99.6110869649388,22.089342941384377,0.4193306492199289,52.397098824032035,0.3172381898454717,28.390114867738735,42.64973609167592,-18.792474073190494,-0.3873882737795667,21.195266104507127,0.8280303207375718
2002,3.0,74.87590407676633,42.848059784162736,42.08075348735785,-0.5277162422677157,21.044459027081004,-0.40762938581858926,29.600959555635406,58.00997738361306,-21.512166613911035,-1.6848828818517185,26.52482130996493,-0.9340398709167552,77.91168311679195,9.00490353621973,-50.382897718054636,-2.206775518250028,-0.6956367535571074,-0.451602818385355
2002,4.0,12.840028988647074,32.510690109876364,-7.150383830286618,-0.12908485664632433,-25.770592882611243,-2.0982327179101175,10.999023415525174,10.839797207590584,-7.807920711898291,-0.8713632519043869,-11.194678016833265,-1.8755263443780572,94.01820798614477,15.43422485860605,54.73560449121897,0.8477454700630207,1.85854280895686,-0.869556518196634
