fyearq,fqtr,apq_sd_dif,apq_sd_yoy,apq_vwmean_dif,apq_mean_dif,apq_vwmean_yoy,apq_mean_yoy,capsq_sd_dif,capsq_sd_yoy,capsq_vwmean_dif,capsq_mean_dif,capsq_vwmean_yoy,capsq_mean_yoy,cheq_sd_dif,cheq_sd_yoy,cheq_vwmean_dif,cheq_mean_dif,cheq_vwmean_yoy,cheq_mean_yoy,csh12q_sd_dif,csh12q_sd_yoy,csh12q_vwmean_dif,csh12q_mean_dif,csh12q_mean_yoy,cshfdq_sd_dif,cshfdq_vwmean_dif,cshfdq_mean_dif,cshfdq_vwmean_yoy,cshfdq_mean_yoy,cshoq_sd_dif,cshoq_sd_yoy,cshoq_vwmean_dif,cshoq_mean_dif,cshoq_mean_yoy,cshprq_sd_dif,cshprq_sd_yoy,cshprq_vwmean_dif,cshprq_mean_dif,cshprq_vwmean_yoy,cshprq_mean_yoy,cshtrq_sd_dif,cshtrq_vwmean_dif,cshtrq_mean_dif,cshtrq_vwmean_yoy,cshtrq_mean_yoy,cstkq_sd_dif,cstkq_sd_yoy,cstkq_vwmean_dif,cstkq_mean_dif,cstkq_vwmean_yoy,cstkq_mean_yoy,dep_vwmean_yoy,dep_mean_yoy,dpq_vwmean_yoy,dpq_mean_yoy,dvpq_sd_yoy,dvpq_vwmean_yoy,dvpq_mean_yoy,dvpsxq_sd_dif,dvpsxq_sd_yoy,dvpsxq_vwmean_dif,dvpsxq_mean_dif,dvpsxq_vwmean_yoy,dvpsxq_mean_yoy,epsf12_sd_dif,epsf12_vwmean_dif,epsf12_mean_dif,epsf12_vwmean_yoy,epsf12_mean_yoy,epsfiq_sd_yoy,epsfiq_vwmean_dif,epsfiq_mean_dif,epsfiq_vwmean_yoy,epsfiq_mean_yoy,epsfxq_sd_dif,epsfxq_vwmean_dif,epsfxq_mean_dif,epsfxq_vwmean_yoy,epsfxq_mean_yoy,epspiq_sd_yoy,epspiq_vwmean_dif,epspiq_mean_dif,epspiq_vwmean_yoy,epspiq_mean_yoy,epspxq_sd_dif,epspxq_sd_yoy,epspxq_vwmean_dif,epspxq_mean_dif,epspxq_vwmean_yoy,epspxq_mean_yoy,epsx12_sd_dif,epsx12_sd_yoy,epsx12_vwmean_dif,epsx12_mean_dif,epsx12_vwmean_yoy,epsx12_mean_yoy,ibq_sd_dif,ibq_sd_yoy,ibq_vwmean_dif,ibq_mean_dif,ibq_vwmean_yoy,ibq_mean_yoy,icaptq_sd_dif,icaptq_vwmean_dif,icaptq_mean_dif,icaptq_vwmean_yoy,icaptq_mean_yoy,loq_sd_dif,loq_sd_yoy,loq_vwmean_dif,loq_mean_dif,loq_vwmean_yoy,loq_mean_yoy,lseq_sd_dif,lseq_sd_yoy,lseq_vwmean_dif,lseq_mean_dif,lseq_vwmean_yoy,lseq_mean_yoy,ltq_sd_dif,ltq_sd_yoy,ltq_vwmean_dif,ltq_mean_dif,ltq_vwmean_yoy,ltq_mean_yoy,mibq_sd_dif,mibq_sd_yoy,mibq_vwmean_dif,mibq_mean_dif,mibq_vwmean_yoy,mibq_mean_yoy,mibtq_sd_dif,mibtq_sd_yoy,mibtq_vwmean_dif,mibtq_mean_dif,mibtq_vwmean_yoy,mibtq_mean_yoy,miiq_sd_dif,miiq_sd_yoy,miiq_vwmean_dif,miiq_mean_dif,miiq_vwmean_yoy,miiq_mean_yoy,ncoq_vwmean_dif,ncoq_mean_dif,ncoq_vwmean_yoy,ncoq_mean_yoy,niq_sd_dif,niq_sd_yoy,niq_vwmean_dif,niq_mean_dif,niq_vwmean_yoy,niq_mean_yoy,nopatq_sd_dif,nopatq_sd_yoy,nopatq_vwmean_dif,nopatq_mean_dif,nopatq_vwmean_yoy,nopatq_mean_yoy,nopiq_sd_dif,nopiq_sd_yoy,nopiq_vwmean_dif,nopiq_mean_dif,nopiq_vwmean_yoy,nopiq_mean_yoy,oibdpq_sd_dif,oibdpq_sd_yoy,oibdpq_vwmean_dif,oibdpq_mean_dif,oibdpq_vwmean_yoy,oibdpq_mean_yoy,piq_sd_dif,piq_sd_yoy,piq_vwmean_dif,piq_mean_dif,piq_vwmean_yoy,piq_mean_yoy,pllq_sd_dif,pllq_sd_yoy,pllq_vwmean_dif,pllq_mean_dif,pllq_vwmean_yoy,pllq_mean_yoy,pm_sd_dif,pm_sd_yoy,pm_vwmean_dif,pm_mean_dif,pm_vwmean_yoy,pm_mean_yoy,ppentq_sd_dif,ppentq_sd_yoy,ppentq_vwmean_dif,ppentq_mean_dif,ppentq_vwmean_yoy,ppentq_mean_yoy,pstkq_sd_yoy,pstkq_vwmean_yoy,pstkq_mean_yoy,q_cshpry_sd_yoy,q_cshpry_vwmean_yoy,q_cshpry_mean_yoy,q_epsfiy_vwmean_yoy,q_epsfiy_mean_yoy,q_epspxy_vwmean_yoy,q_epspxy_mean_yoy,q_ibcomy_vwmean_yoy,q_ibcomy_mean_yoy,q_iby_vwmean_yoy,q_iby_mean_yoy,q_niy_vwmean_yoy,q_niy_mean_yoy,q_nopiy_vwmean_yoy,q_nopiy_mean_yoy,q_oiadpy_sd_yoy,q_oiadpy_vwmean_yoy,q_oiadpy_mean_yoy,q_saley_vwmean_yoy,q_saley_mean_yoy,rectq_sd_dif,rectq_sd_yoy,rectq_vwmean_dif,rectq_mean_dif,rectq_vwmean_yoy,rectq_mean_yoy,req_sd_dif,req_sd_yoy,req_vwmean_dif,req_mean_dif,req_vwmean_yoy,req_mean_yoy,rllq_sd_dif,rllq_sd_yoy,rllq_vwmean_dif,rllq_mean_dif,rllq_vwmean_yoy,rllq_mean_yoy,saleq_sd_dif,saleq_sd_yoy,saleq_vwmean_dif,saleq_mean_dif,saleq_vwmean_yoy,saleq_mean_yoy,seqq_sd_dif,seqq_sd_yoy,seqq_vwmean_dif,seqq_mean_dif,seqq_vwmean_yoy,seqq_mean_yoy,teqq_vwmean_dif,teqq_mean_dif,teqq_vwmean_yoy,teqq_mean_yoy,tieq_sd_dif,tieq_sd_yoy,tieq_vwmean_dif,tieq_mean_dif,tieq_vwmean_yoy,tieq_mean_yoy,txtq_sd_dif,txtq_sd_yoy,txtq_vwmean_dif,txtq_mean_dif,txtq_vwmean_yoy,txtq_mean_yoy,xidoq_sd_dif,xidoq_sd_yoy,xidoq_vwmean_dif,xidoq_mean_dif,xidoq_vwmean_yoy,xidoq_mean_yoy,xintq_vwmean_yoy,xintq_mean_yoy,xoprq_sd_dif,xoprq_sd_yoy,xoprq_vwmean_dif,xoprq_mean_dif,xoprq_vwmean_yoy,xoprq_mean_yoy,xsgaq_sd_dif,xsgaq_sd_yoy,xsgaq_vwmean_dif,xsgaq_mean_dif,xsgaq_vwmean_yoy,xsgaq_mean_yoy
1989,1.0,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,
1989,2.0,901.3354158115791,,-52.320109051319655,-26.281857830097362,0.0,,381.5226105185653,,-96.23789122152995,-20.050006879765682,0.0,,400.0425063809106,,-22.427753165095034,-7.005603120602224,0.0,,25.02781171872459,,-41.16935712323069,-0.7678579187034341,,21.385467976847433,-21.19981373354102,-1.758585803471008,0.0,,40.23223712027839,,-75.7175316027568,-1.9437585270181432,,24.93838518326386,,-41.79480929912136,-0.8854538688649994,0.0,,44850312.80471602,-8364648.189326735,-1392599.8131486212,0.0,,70.73073137266557,,-8.02858426383327,-2.115544505741059,0.0,,0.0,,0.0,,,0.0,,0.8042750699839822,,0.0154396144673702,0.00047168530449612407,0.0,,34.66351137420833,0.692007429329284,0.46960736118043495,0.0,,,-0.061576034904037846,0.5779295305352365,0.0,,72.6828725358737,-0.04555769943103379,0.43956984090383466,0.0,,,-0.06394492545181575,0.5200308705939908,0.0,,72.42107785846854,,-0.04964313667673529,0.37877024938254433,0.0,,327.8675803770205,,0.042551843803282766,4.814761179942534,0.0,,28.842456851081756,,-12.873310867058752,0.01023839579267759,0.0,,683.5091103045871,-81.6452446926476,-27.22303638679004,0.0,,968.8709083990491,,30.21201578597492,-14.496649106280278,0.0,,1786.8471150653716,,-7.597807813158102,-54.561620088890706,0.0,,1607.8393085741209,,104.84924316068253,-43.74009107360239,0.0,,17.751698991078804,,11.14207787681562,0.345268597903339,0.0,,29.161593607051355,,2.3409397764964512,-0.3979951905648602,0.0,,0.7071960726535689,,0.2256244315841742,0.0007472348397173109,0.0,,-1.2025490486240813,-0.0409627036696221,0.0,,36.00098193659172,,-21.11326677165423,-0.21059820626242476,0.0,,22.873336614255912,,13.207201884543585,-0.016764737244159514,0.0,,25.39303898200527,,-8.839535599163186,-0.17994580776717972,0.0,,35.18974863731685,,20.318772130066964,-0.025791903452552237,0.0,,42.35346321136091,,-17.596038867295672,-0.06110417981186717,0.0,,4.4489060812980625,,0.1785476599801287,0.012152762735744503,0.0,,,,,,0.0,,434.3491962139785,,-128.960953881205,-15.82293203641059,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,1278.1797219491048,,57.12308999415395,-37.622595705708974,0.0,,331.3439819243038,,-34.49038632505641,-9.268534829300451,0.0,,12.652523873006103,,-1.6473181575592946,-0.6210672414306138,0.0,,98.48690742885368,,124.25201417012589,5.2878185871942245,0.0,,296.06168368398187,,-104.35506470014174,-12.751844626786397,0.0,,-5.878822288772017,-14.360536355483156,0.0,,9.271604437404456,,3.0134459445564676,0.47403001248975835,0.0,,18.48047657239634,,-4.666340760950795,-0.06862184593426986,0.0,,15.775091759426891,,-8.239951556410382,-0.22079725991252216,0.0,,0.0,,131.7428055832186,,101.6785601496167,3.7078398773224674,0.0,,30.03535493883295,,18.166208985385584,-0.6653182440206524,0.0,
1989,3.0,922.4998604905231,,53.37453173374112,-21.28974315804726,0.0,,370.2116459130031,,-77.14749194783336,-17.853620972477565,0.0,,406.2617211701735,,-36.076630768867474,-11.080676100782481,0.0,,21.15587773904154,,-40.77438228590083,-0.9237303383909783,,21.022280312274795,-18.40106598554942,-1.6914301792262245,0.0,,36.89712817901649,,-69.09894460634976,-1.3700568864421574,,23.06996627291132,,-40.7569313856995,-0.9758546947012934,0.0,,44570804.97047656,-5816943.856350704,-1400698.466827382,0.0,,66.19628062778035,,-1.3049515234068452,-1.2718063379600333,0.0,,0.0,,0.0,,,0.0,,0.9111532421596454,,0.004244416653349088,0.00807989118457902,0.0,,34.75432716318704,0.37539268436613865,0.5208457924685914,0.0,,,-0.05387803783932918,-0.8023482876750884,0.0,,63.190441017091246,-0.0517033452956786,-0.9829394092727771,0.0,,,-0.10765819982444888,-0.807788493083105,0.0,,62.49951562185505,,-0.10444659220839776,-0.9857797590098892,0.0,,324.8376928615534,,-0.15984316970091067,2.8506988882412005,0.0,,49.83807771064151,,-19.435188165435633,-1.8617500557891344,0.0,,517.2541106763308,-20.43231009417504,-23.053256735695186,0.0,,273.4829995303101,,21.541155285466406,-3.061368016457936,0.0,,1331.203831944619,,108.7279179334671,-39.39333912637915,0.0,,1184.4667585402012,,99.36103489191146,-33.3404720533911,0.0,,12.190037496097933,,13.094867419470223,0.2825592276955768,0.0,,24.748797488875553,,9.32047481193595,-0.3883976710849846,0.0,,4.2377256981801406,,0.1450643363119818,0.05038454191352889,0.0,,0.5157827229648615,0.2013513789698301,0.0,,52.12334828263003,,-20.743715650352808,-1.9742237513501324,0.0,,35.368312604093106,,-26.029592075694918,-1.3040159824249784,0.0,,15.59117698800869,,-2.931510103604443,0.010572273217237735,0.0,,54.41278862168165,,-40.045526270299504,-2.0061784344999483,0.0,,64.73114035110578,,-27.465830325992016,-1.7574822314668865,0.0,,35.731215146615476,,8.473728933998316,0.9610434549381112,0.0,,,,,,0.0,,307.6472681436029,,4.914580523650619,-7.7724712971779235,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,1170.3941536831649,,29.567692751203765,-29.94866871498759,0.0,,319.2721689281672,,49.40987224754487,-8.319359866462209,0.0,,34.465944128431744,,7.468989638920661,0.4536685009077768,0.0,,116.79901218449457,,-109.50196209416471,-2.5825880300387998,0.0,,240.00256093257826,,10.492647782170623,-7.314148091342135,0.0,,31.21807057769219,-13.52680112573062,0.0,,11.604497285089405,,1.249638693424385,0.06225362880319048,0.0,,21.977323488901767,,-8.16582419490462,-0.05222516877646744,0.0,,13.57484445243917,,-1.3057844492433788,-0.10863356889622039,0.0,,0.0,,117.88936734251837,,-56.0311588567215,-0.7802957635740397,0.0,,29.399767651880076,,6.598938133989824,-0.9223185271753553,0.0,
1989,4.0,927.7196416970121,12.561789942234348,179.2143214253473,-15.961623420100828,0.03135367632280912,3.924847222222224,386.53553376751523,7.9430310506685995,-52.3795850324021,-15.110756393962633,-0.0052306411276958975,2.147194444444444,435.03623890369823,17.167293256308813,14.343323015048933,-8.843561787946074,0.03861602558787718,3.0269583333333334,19.357855440162773,83.53915512931465,-10.017666504586558,-0.2660177902961881,-21.574083333333334,21.28635236498896,-13.50783877371056,-1.7130951606390192,0.01170207856091335,-2.1957958775270114,33.82039586678344,244.71964444497902,-29.400530513509384,-0.7267423968608031,-69.32586111111111,22.43993301297749,204.87751869450128,-10.1626661902307,-0.3376448233381944,-0.009824315379058646,-56.468231481481475,45317820.723741464,3062261.1934672007,-1215784.159499925,-436.0987677383894,45882.43636307454,71.64944127254337,0.19025104527248402,22.911967046140102,-1.1009023602761718,7.479277262646936e-06,0.07087500000000005,9.923638175757876e-06,0.11458909366708649,0.0029392886573545293,0.6637638888888885,0.4421135189477513,0.0005086267378370122,0.17900000000000002,1.240237787263488,0.0,-0.03355684216996376,0.012024904602345583,0.0,0.0,35.312346178383805,0.07634390432173549,0.5626505299593467,-0.00016820128812223154,0.11434437989705898,0.34474710757571,-0.17045424428172942,0.6794256194123216,-7.75994600551144e-05,-0.16624999999999998,92.93446698626387,-0.17430198279394038,0.6070655277068555,-7.726817869938032e-05,-0.10225000000000001,0.6133496801608245,-0.17256064637606383,0.6801113191104828,-7.636848181313051e-05,0.06740740740740742,92.44512921113682,0.11562897297043799,-0.1767922456557656,0.6088753811144688,-7.642211953690863e-05,-0.03671296296296296,338.4924620711705,1.7035263623848231,-0.6466202431080521,2.212320651602515,-0.00039118316543589596,-0.5688888888888889,62.576363176319575,2.2027095182793075,-26.099054705364132,-2.2984604321647093,-0.004834856088699096,-1.0063935185185187,893.6022232651479,-477.8003815085523,-40.35508168124006,0.02398174541173258,-9.795680555555576,318.3198226286607,2.255302413520407,-345.59723517227076,-9.381917673970236,0.0035763576584658396,0.1035555555555553,1337.947725409721,63.231867572645406,419.3939076971944,-38.45726211098007,0.15075895460979322,25.182319444444527,1184.6664905674575,17.39879806775891,313.74233343774137,-32.49968412674822,0.014166176357493591,8.465708333333321,16.56045546112414,8.340053676885619,23.265524295379006,0.36147003009254075,0.004576382604788711,2.856333333333333,26.67692356791817,8.340053676885619,22.227364313178416,-0.2514708853181852,0.004576382604788711,2.856333333333333,4.313606980400489,0.03047513751788508,-0.17698355092905044,-0.0705709035329765,-3.714593952896256e-06,-0.011444444444444445,-2.820843205893845,-0.3165915282640932,-1.0790278524378258e-06,-0.007040031248777542,65.50678040993363,3.0014318480815874,-23.12355716314104,-2.3048747211404588,-0.00483472776180762,-0.6937361111111112,43.516341931549555,4.953138874497292,22.52504166951411,-0.7203311048203259,0.011839608727578945,1.1688173611111115,15.630767430758345,4.374223730961135,6.724529250313095,0.003630834760479366,-0.010749277492407854,-1.1320092592592594,66.94821835622997,7.620213653072756,34.65391026079122,-1.1082016997235755,0.018214782657813757,1.7981805555555566,76.31335409673403,2.7652821203420177,-46.797641670990544,-3.669883139981553,0.004226662517174534,-0.24106018518518466,41.40941010218099,0.014684234130231951,-4.152569048582181,-0.4789589795575418,1.169211615496945e-06,0.006806381932756203,,,,,inf,inf,320.30591113872447,11.053983232171902,121.51711723848807,-3.6643763777430287,0.027197888453054382,4.483027777777768,16.835847171131523,0.03930186111377319,7.540833333333336,101.66305068126026,0.004905151993331392,30.70073611111111,-0.00032579588210481056,0.24614087301587304,-0.0003292021700627018,0.26652777777777775,-0.03193029588267432,-6.84193858430799,-0.030968116889666678,-3.220512731481481,-0.03096623340996402,-2.449304398148147,0.00017129381917711236,0.9479935185185187,48.63065360472856,0.10163800862130067,3.022511111111117,-0.8866142006694043,-219.8370641203704,1187.009001069725,6.915383201519904,306.1820907907617,-27.92860057486526,0.0141822560363895,2.6951250000000004,321.08690042042974,44.10114766516254,34.69387189137686,-10.615664689175789,0.0986131653773048,6.53070833333334,24.019864953044983,0.15124644601841283,0.5271360109280611,-0.40176951511351905,7.770398121466534e-06,0.019032785677839986,145.47450710841068,15.40876567345977,288.1935700413697,9.70977123000437,0.037860215249613874,5.391287037037035,261.0305215644015,56.08003630998703,50.69049341201647,-7.269058123681957,0.13269150205970925,16.26719444444445,33.44750253780816,-13.311143171247895,0.00011533867809943062,-6.174850969368239,10.48745088885712,0.23416442857154343,2.0439720875513854,0.13254859427675103,3.289759728014296e-05,0.03195215183853758,22.499253663349585,3.755538006690515,-21.708535831263532,-1.4804574359836673,0.009064430698234392,0.7739166666666666,19.24456286733678,1.846990873616893,2.975145123226768,-0.0074678547832567966,1.2832689147679478e-07,0.31265740740740744,0.000299660872717972,0.22010879629629573,142.48572826755887,8.73410067520604,264.8310445856242,11.801106370864193,0.019645474676760578,3.613921296296302,36.10069486714129,12.704254888057985,49.93708874888821,0.7107230115919638,0.0003771134668344999,-5.0125480199430195
1990,1.0,624.5589790325363,3177.8568302946505,-64.79696031973188,-17.631554304802354,117.13846628476699,-83.04421872487055,63.14730211657853,1147.7468479143538,-11.545567780907527,-0.8434478772852272,-129.28951407707288,-55.61325030685698,118.09601059021023,1181.8056992536829,-18.34446951893827,-5.180085122050488,-38.83441265700801,-33.07811305827681,17.66004100120465,69.23606314066119,-110.72097252459037,-0.3462849313821454,-2.405517862768773,21.34428554056455,-60.469866800012454,-1.6828287244316145,-242.34166348289858,-6.815617111783242,25.91279410478494,118.21209012053096,-193.6430428013689,-0.23232073348165272,-4.412416374216856,18.50631531268935,73.60616746247116,-113.0717482460843,-0.30656644670999206,-442.15976588597397,-2.538524899369579,44729486.33270202,-569759.3511178311,-1121722.6412912984,-1844670.0648873611,-5041827.87855502,26.559577161387594,209.34109864805146,-0.1461036813931126,-0.03341348643408995,6.07756706958864,-4.889592252495001,,,8.680177725410536,-0.6089132479331882,2.1790651728906005,0.6364079830757415,0.02630697583692165,1.1274891140348495,0.8001216866439154,-0.05578160481119192,-0.02191105273836357,0.004224939395894036,-0.0016315793409449,35.47724629414967,0.20602134042205578,0.5645199332913935,0.7964136791989301,2.288903833908757,127.0623722725571,-0.00740542945924798,0.526637210887456,-0.16440213560070047,1.6787718807597527,68.56663204540808,-0.0058926383564281105,0.44845534635013296,-0.15736105852923987,1.2391232606533462,125.6037333076411,-0.0020793426648829222,0.5404734044432905,-0.18457874688265247,1.4622011128634929,68.56874389809433,118.14896327405101,-0.0017097769481491853,0.45870570088079976,-0.18011832719387516,1.0192341758460652,57.03509230694739,995.4849634616539,-0.3783513097707096,-1.341888935160739,2.680890863763453,9.485092385126492,49.36213716458264,42.318956137139864,29.346864160087325,2.429662008606175,-15.052557177278851,-1.664921932699855,899.0836591539163,551.0116494672094,13.572548125305135,306.3744693631897,-81.01404680661247,304.39182513265365,1149.2213067358937,407.7032878797536,14.962726314592365,158.64547071044746,-13.412162217245088,782.2436388102468,4551.686223352241,39.935352282955094,-11.403165657499102,840.982185213808,-150.77442990262284,698.5687883474723,4037.88880847132,61.26188272862424,-11.151143424319407,763.3748059075693,-125.5298194718168,7.160302529614414,37.70917578858532,1.3001441678467316,-0.09554307427776308,41.165179987074104,0.9572266701403632,7.911598390934225,75.86215594420656,1.1301646388425426,-0.1949377782009639,36.763373902876594,-1.2603892867372857,2.291356685103082,2.4712624854489826,0.2969039836184652,0.038383549324633164,0.6192446598708129,0.01759967723104981,0.7815417869545416,0.31816473466283474,-1.610292474368669,0.16500509692333357,55.97749052742737,45.3213723139193,27.426545224492255,2.40297841707148,-21.86048898474354,-2.0804969944623846,35.669463017592236,42.18782250761477,-0.6871768445742449,0.1381335721728277,12.221760208001479,-2.221327723089247,20.27976445911108,37.915640827440384,-4.98256747464935,0.25948427411015007,-8.651193103486536,0.07582597025351803,54.876096950141836,64.90434231940753,-1.057195145498756,0.21251318795819377,18.802708012309846,-3.417427266291136,64.45273456027607,58.14824907807246,56.15779710034044,3.5626007524139487,-15.590370560567663,-2.0283567921582075,20.63448137645487,16.368792940956226,-2.047379742690229,-0.5236699142854039,0.9662066666243861,0.020031672455053714,,,,,,,99.80310014194708,1002.107472460601,9.307029719948309,2.362746522346241,150.8386117362443,-27.271427031694287,1215.381554427223,-18.5481809436449,-15.214655731841926,84.92366155270523,-49.27236238815417,-0.40199661787717694,-3.373079154989774,-9.249430162077473,-5.368913062083389,-9.646820394235188,-39.122415109775865,-12.046818134997308,-31.906929983888283,-13.176462828353579,-38.12016890718786,-13.443858534293573,-1.3658352922456753,1.3733504629709397,427.1017577253022,36.484367628913226,-29.312152621112016,-346.5277675842095,-251.29609213740756,502.26720105325865,3809.272845053032,-0.7071816740265446,-11.843591560038035,433.5041612990113,-111.40412946272586,55.1866692924474,942.3725924135956,50.55097215313722,1.7527582649647402,170.42817249912233,-24.37654449675877,14.581020849738687,55.221736445104604,-1.191969084851522,-0.616199615989723,2.851049943909199,-1.1923710893976012,167.31723990007904,199.69186243630637,-160.62221286511792,-9.265984973026777,144.49095325166692,3.0190535234911597,109.87670748377741,791.8818674498174,15.763448729327683,-0.4320759045798478,69.90197976187974,-29.337349293784843,41.81772219464765,-12.497733237878892,135.26278483756568,-53.89085187537213,7.545234220540268,32.50611378944171,0.2349267626449641,-0.21342213083177677,4.535631221122342,0.49224768441420613,22.15653995295589,17.375112293741292,27.837952978145893,1.2963171079586937,-0.8590954978459376,-0.3183375479522406,22.308378400197945,13.837360298424002,-1.921859870159727,-0.029071308070413002,-6.8079261684064525,-0.41496528030382995,12.289556690433866,-0.5816812848662586,160.56413559870936,202.02531986561758,-168.1875641425389,-11.361142509149206,140.22181908556712,1.9293101275950835,40.13125999415138,106.5660820294781,-44.522330964711145,-2.6549241003682376,30.377475289186144,-3.6857597693106587
